FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202405;513881387;AC-WS-AU-15-BT;87088099;FR;PT;10;EXW;11;3;;1,3;2,000;100;;QV999999999999;
INTRA-EX;202405;513881387;053151.231031;84836080;FR;PT;10;EXW;11;3;;0,3;1,000;53;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-300R;84213100;FR;PT;10;EXW;11;3;;4,1;1,000;273;;QV999999999999;
INTRA-EX;202405;513881387;IFR7G-11KS-4;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;59;;QV999999999999;
INTRA-EX;202405;513881387;CTS-EM-MK456-4-60D;84099100;FR;PT;10;EXW;11;3;;2,5;1,000;116;;QV999999999999;
INTRA-EX;202405;513881387;TTE855;84099100;FR;PT;10;EXW;11;3;;16,9;1,000;3599;;FR79889743548;
INTRA-EX;202405;513881387;VWR1200R601E;84213100;FR;PT;10;EXW;11;3;;5,2;1,000;338;;FR81803959303;
INTRA-EX;202405;513881387;EVE-TRB8V8S-LHD-NIL;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;428;;FR26750353237;
INTRA-EX;202405;513881387;EVE-TRB8V8S-FLG-STK;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;35;;FR26750353237;
INTRA-EX;202405;513881387;UR-TW2-305;84099100;FR;PT;10;EXW;11;3;;2,5;1,000;92;;FR09904392206;
INTRA-EX;202405;513881387;CTS-IT-220R;84213100;FR;PT;10;EXW;11;3;;4,5;1,000;247;;FR82530667591;
INTRA-EX;202405;513881387;VWR1200R600E;84213100;FR;PT;10;EXW;11;3;;5,2;2,000;619;;FR82530667591;
INTRA-EX;202405;513881387;DBA2500S-2;87089997;FR;PT;10;EXW;11;3;;15;1,000;182;;QV999999999999;
INTRA-EX;202405;513881387;ES-331238;87089997;FR;PT;10;EXW;11;3;;1,5;1,000;61;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-CFA-KIT;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;32;;QV999999999999;
INTRA-EX;202405;513881387;AC-UNI-WD;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;13;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-CFA-KIT;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;32;;QV999999999999;
INTRA-EX;202405;513881387;613182.654150;87089997;FR;PT;10;EXW;11;3;;0,5;1,000;62;;QV999999999999;
INTRA-EX;202405;513881387;SP-205;32081090;FR;PT;10;EXW;11;3;;0,5;1,000;27;;QV999999999999;
INTRA-EX;202405;513881387;SP1202WR;84213100;FR;PT;10;EXW;11;3;;3,1;1,000;242;;QV999999999999;
INTRA-EX;202405;513881387;ILZKAR7A10-8;85111000;FR;PT;10;EXW;11;3;;0,4;1,000;69;;QV999999999999;
INTRA-EX;202405;513881387;PPF-9772;84213100;FR;PT;10;EXW;11;3;;0,9;1,000;86;;QV999999999999;
INTRA-EX;202405;513881387;AC-WS-5;87088099;FR;PT;10;EXW;11;3;;1,2;1,000;26;;QV999999999999;
INTRA-EX;202405;513881387;KV061885;87089997;FR;PT;10;EXW;11;3;;5,8;1,000;206;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-110;40091100;FR;PT;10;EXW;11;3;;1,3;1,000;193;;QV999999999999;
INTRA-EX;202405;513881387;CTS-HW-380;40091100;FR;PT;10;EXW;11;3;;0,6;1,000;99;;QV999999999999;
INTRA-EX;202405;513881387;R25-1-1000-01;40091100;FR;PT;10;EXW;11;3;;0,2;1,000;74;;QV999999999999;
INTRA-EX;202405;513881387;BKR7EIX-4;84099100;FR;PT;10;EXW;11;3;;0,8;1,000;38;;QV999999999999;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
INTRA-EX;202405;513881387;BKR7EIX-4;84099100;ES;PT;10;EXW;11;3;;0,8;1,000;38;;ES4225537887G;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
INTRA-EX;202405;513881387;AC-MK7-THK-RD;87089997;IT;PT;10;EXW;11;3;;1,8;1,000;87;;IT03943631204;
INTRA-EX;202405;513881387;AC-MK7-THK-BL;87089997;IT;PT;10;EXW;11;3;;1,8;1,000;87;;IT03943631204;
INTRA-EX;202405;513881387;AC-MK7-THK-BK;87089997;IT;PT;10;EXW;11;3;;1,8;1,000;87;;IT03943631204;
INTRA-EX;202405;513881387;AC-MK7-TI;40091100;IT;PT;10;EXW;11;3;;1,3;1,000;87;;IT03943631204;
INTRA-EX;202405;513881387;VWR141000;87089997;IT;PT;10;EXW;11;3;;19;1,000;612;;IT03943631204;
INTRA-EX;202405;513881387;AC-MK8-MD;87089997;IT;PT;10;EXW;11;3;;0,3;2,000;99;;IT03943631204;
INTRA-EX;202405;513881387;VWR143000;87089997;IT;PT;10;EXW;11;3;;15;1,000;728;;IT03943631204;
INTRA-EX;202405;513881387;VWR140010;40093100;IT;PT;10;EXW;11;3;;1,7;1,000;158;;IT03943631204;
INTRA-EX;202405;513881387;VWR13G700;84099100;IT;PT;10;EXW;11;3;;2,8;1,000;468;;IT03943631204;
INTRA-EX;202405;513881387;VWR13G700-SERV;87089997;IT;PT;10;EXW;11;3;;0,1;1,000;21;;IT03943631204;
INTRA-EX;202405;513881387;EVE-E46-INT;84213100;IT;PT;10;EXW;11;3;;3,5;1,000;696;;IT03943631204;
INTRA-EX;202405;513881387;AC-MK7-CP-BL;84099100;IT;PT;10;EXW;11;3;;0,3;20,000;359;;IT03943631204;
INTRA-EX;202405;513881387;EVE-F56-PL-INT;84213100;IT;PT;10;EXW;11;3;;4,8;1,000;714;;IT03943631204;
INTRA-EX;202405;513881387;AC-MK7-CP;84099100;IT;PT;10;EXW;11;3;;0,3;8,000;143;;IT03943631204;
INTRA-EX;202405;513881387;TTE480;84099100;IT;PT;10;EXW;11;3;;16,5;1,000;1796;;IT03943631204;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
INTRA-EX;202405;513881387;ATIKMINI04;87089997;EE;PT;10;EXW;11;3;;5;1,000;360;;QV999999999999;
INTRA-EX;202405;513881387;E20-15-021-06-22;73202081;SE;PT;10;EXW;11;3;;9,2;1,000;197;;QV999999999999;
INTRA-EX;202405;513881387;R7437-9-5;85111000;SE;PT;10;EXW;11;3;;0,3;1,000;196;;SE559315147401;
INTRA-EX;202405;513881387;MS100208-5;84099100;SE;PT;10;EXW;11;3;;1,4;1,000;156;;SE559315147401;
INTRA-EX;202405;513881387;EVE-FLC;87084099;SE;PT;10;EXW;11;3;;0,6;1,000;29;;SE559315147401;
INTRA-EX;202405;513881387;CTS-SIL-083;40093100;SK;PT;10;EXW;11;3;;0,7;1,000;58;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-270R;842131000;FI;PT;10;EXW;11;3;;4;1,000;270;;QV999999999999;
INTRA-EX;202405;513881387;BHR98Z;87088055;SI;PT;10;EXW;11;3;;3,6;1,000;152;;QV999999999999;
INTRA-EX;202405;513881387;SHY0900-4P-RD;87083091;SI;PT;10;EXW;11;3;;0,8;1,000;76;;QV999999999999;
INTRA-EX;202405;513881387;SBMP086;87089235;LU;PT;10;EXW;11;3;;11,8;1,000;373;;QV999999999999;
INTRA-EX;202405;513881387;AC-WS-5;87088099;LU;PT;10;EXW;11;3;;1,2;1,000;27;;QV999999999999;
INTRA-EX;202405;513881387;DILKAR8R9HS-4;85111000;DE;PT;10;EXW;11;3;;0,6;1,000;63;;QV999999999999;
INTRA-EX;202405;513881387;AC-500-QS;87089997;DE;PT;10;EXW;11;3;;0,4;1,000;37;;QV999999999999;
INTRA-EX;202405;513881387;ACSP1;84099100;DE;PT;10;EXW;11;3;;0,5;1,000;22;;QV999999999999;
INTRA-EX;202405;513881387;MMR16-1401B;40093100;BE;PT;10;EXW;11;3;;0,9;1,000;54;;QV999999999999;
INTRA-EX;202405;513881387;ACSP1;84099100;BE;PT;10;EXW;11;3;;0,5;1,000;22;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-270R;842131000;BE;PT;10;EXW;11;3;;4;1,000;277;;QV999999999999;
INTRA-EX;202405;513881387;AC-500-TB;87089997;BE;PT;10;EXW;11;3;;0,3;1,000;59;;QV999999999999;
INTRA-EX;202405;513881387;ILZTR6A8G-4;84099100;BE;PT;10;EXW;11;3;;0,2;1,000;31;;QV999999999999;
INTRA-EX;202405;513881387;MS100192-4;84099100;BE;PT;10;EXW;11;3;;1,2;1,000;182;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-CFA-KIT;87089997;BE;PT;10;EXW;11;3;;0,1;1,000;32;;QV999999999999;
INTRA-EX;202405;513881387;JSK-108;84213100;BE;PT;10;EXW;11;3;;2,1;1,000;199;;QV999999999999;
INTRA-EX;202405;513881387;FMACST;84099100;IT;PT;10;EXW;11;3;;0,5;1,000;164;;QV999999999999;
INTRA-EX;202405;513881387;SBW0261-4P-BK;87083091;IT;PT;10;EXW;11;3;;0,5;1,000;78;;IT02643740026;
INTRA-EX;202405;513881387;CTS-IGN-009;84099100;IT;PT;10;EXW;11;3;;0,3;6,000;190;;IT02643740026;
INTRA-EX;202405;513881387;FMTIA11-BK;87089997;IT;PT;10;EXW;11;3;;2,1;1,000;228;;QV999999999999;
INTRA-EX;202405;513881387;"TTE480+ TSI";84099100;IT;PT;10;EXW;11;3;;20;1,000;2591;;IT02643740026;
INTRA-EX;202405;513881387;EVE-FX34M-PF;84213100;IT;PT;10;EXW;11;3;;1,5;1,000;183;;IT02568840819;
INTRA-EX;202405;513881387;S90-7-20-044-B;87087050;IT;PT;10;EXW;11;3;;3;2,000;225;;IT02568840819;
INTRA-EX;202405;513881387;LA-3003;84213100;IT;PT;10;EXW;11;3;;0,5;1,000;77;;IT02568840819;
INTRA-EX;202405;513881387;ASAF;33030010;IT;PT;10;EXW;11;3;;0,1;1,000;1;;IT02568840819;
INTRA-EX;202405;513881387;MMRAD-MAC-06;87089135;IT;PT;10;EXW;11;3;;8,3;1,000;274;;QV999999999999;
;;;;;;;;;;;;;;;;;
INTRA-EX;202405;513881387;MS100219-8;85111000;ES;PT;10;EXW;11;3;;2,3;1,000;377;;ES54064762L;
INTRA-EX;202405;513881387;R7437-9-8;84099100;ES;PT;10;EXW;11;3;;0,4;1,000;314;;ES54064762L;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
INTRA-EX;202405;513881387;CTS-IT-255R;87089135;ES;PT;10;EXW;11;3;;8;1,000;319;;QV999999999999;
INTRA-EX;202405;513881387;FD118TP78;87089235;ES;PT;10;EXW;11;3;;17;1,000;406;;QV999999999999;
INTRA-EX;202405;513881387;SILZKBR8D8S-6;84099100;ES;PT;10;EXW;11;3;;0,2;1,000;61;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-CH-RD;40093100;ES;PT;10;EXW;11;3;;1;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-HS;87089997;ES;PT;10;EXW;11;3;;0,5;1,000;22;;QV999999999999;
INTRA-EX;202405;513881387;FMHMMK65-RD;40093100;ES;PT;10;EXW;11;3;;0,4;1,000;49;;QV999999999999;
INTRA-EX;202405;513881387;70017-AT130;84213100;ES;PT;10;EXW;11;3;;0,5;1,000;45;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-4;85111000;ES;PT;10;EXW;11;3;;1,2;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;8E0971824S-RD;84099100;ES;PT;10;EXW;11;3;;0,2;1,000;14;;QV999999999999;
INTRA-EX;202405;513881387;BKR7EIX-4;84099100;ES;PT;10;EXW;11;3;;0,8;1,000;38;;QV999999999999;
INTRA-EX;202405;513881387;PST78;87088035;ES;PT;10;EXW;11;3;;3,4;1,000;115;;QV999999999999;
INTRA-EX;202405;513881387;9-655-1025;84133080;ES;PT;10;EXW;11;3;;0,8;1,000;163;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-4;85111000;ES;PT;10;EXW;11;3;;1,2;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;KCA476;87088055;ES;PT;10;EXW;11;3;;2,1;1,000;341;;QV999999999999;
INTRA-EX;202405;513881387;1118BLK;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;29;;ESB55261473;
INTRA-EX;202405;513881387;SAU0780-4P-RD;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;76;;QV999999999999;
INTRA-EX;202405;513881387;9-652-1000;87089997;ES;PT;10;EXW;11;3;;0,5;1,000;146;;ESB75235176;
INTRA-EX;202405;513881387;MMRT-WRX-01EBK;87089997;ES;PT;10;EXW;11;3;;1;1,000;136;;ESB82776808;
INTRA-EX;202405;513881387;R7437-8-4;84099100;ES;PT;10;EXW;11;3;;0,2;1,000;150;;QV999999999999;
INTRA-EX;202405;513881387;MS100192-4;84099100;ES;PT;10;EXW;11;3;;1,2;1,000;182;;QV999999999999;
INTRA-EX;202405;513881387;PF04;90262020;ES;PT;10;EXW;11;3;;0,2;1,000;204;;QV999999999999;
INTRA-EX;202405;513881387;VWR15G703;90269000;ES;PT;10;EXW;11;3;;2;1,000;270;;QV999999999999;
INTRA-EX;202405;513881387;CTS-EM-MQB-60D;87089235;ES;PT;10;EXW;11;3;;1,5;1,000;115;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-HS;87089997;ES;PT;10;EXW;11;3;;0,5;1,000;22;;ESE94201142;
INTRA-EX;202405;513881387;ATINTVAG48;87089135;ES;PT;10;EXW;11;3;;23;1,000;1075;;ESB04855516;
INTRA-EX;202405;513881387;BM22;87089235;ES;PT;10;EXW;11;3;;9;1,000;302;;QV999999999999;
INTRA-EX;202405;513881387;DILKAR8R9HS-4;85111000;ES;PT;10;EXW;11;3;;0,6;1,000;62;;QV999999999999;
INTRA-EX;202405;513881387;PF04;90262020;ES;PT;10;EXW;11;3;;0,2;1,000;204;;QV999999999999;
INTRA-EX;202405;513881387;DILKAR8R9HS-4;85111000;ES;PT;10;EXW;11;3;;0,6;1,000;62;;QV999999999999;
INTRA-EX;202405;513881387;JSK-123-RD;84213100;ES;PT;10;EXW;11;3;;2;1,000;185;;QV999999999999;
INTRA-EX;202405;513881387;216BFWAOPSM;90269000;ES;PT;10;EXW;11;3;;0,4;1,000;46;;QV999999999999;
INTRA-EX;202405;513881387;216CLSDWAOT-R;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;49;;QV999999999999;
INTRA-EX;202405;513881387;ACSP1;84099100;ES;PT;10;EXW;11;3;;0,5;2,000;44;;QV999999999999;
INTRA-EX;202405;513881387;MS100208-4;84099100;ES;PT;10;EXW;11;3;;1,1;1,000;123;;QV999999999999;
INTRA-EX;202405;513881387;FMVWQS;87089997;ES;PT;10;EXW;11;3;;0,7;1,000;107;;QV999999999999;
INTRA-EX;202405;513881387;Z1003101-4;85111000;ES;PT;10;EXW;11;3;;0,4;1,000;79;;QV999999999999;
INTRA-EX;202405;513881387;FMTVTUN;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;25;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-CFA-KIT;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;32;;QV999999999999;
INTRA-EX;202405;513881387;FMKCTT225-RD;40093100;ES;PT;10;EXW;11;3;;2,8;1,000;290;;QV999999999999;
INTRA-EX;202405;513881387;FMDVMK7A-A;87089997;ES;PT;10;EXW;11;3;;0,6;1,000;201;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-4;85111000;FR;PT;10;EXW;11;3;;1,2;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;BKR7EIX-4;84099100;FR;PT;10;EXW;11;3;;0,8;1,000;38;;QV999999999999;
INTRA-EX;202405;513881387;1J0201511A;84099100;FR;PT;10;EXW;11;3;;0,4;1,000;5;;QV999999999999;
INTRA-EX;202405;513881387;06A115561B;84099100;FR;PT;10;EXW;11;3;;0,5;1,000;5;;QV999999999999;
INTRA-EX;202405;513881387;VWR180000;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;15;;QV999999999999;
INTRA-EX;202405;513881387;SP-201;32081090;FR;PT;10;EXW;11;3;;0,5;1,000;27;;QV999999999999;
INTRA-EX;202405;513881387;SP-124;32081090;FR;PT;10;EXW;11;3;;0,5;1,000;21;;QV999999999999;
INTRA-EX;202405;513881387;AC-211-CFA;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;24;;QV999999999999;
INTRA-EX;202405;513881387;E10-35-046-01-22;73202081;FR;PT;10;EXW;11;3;;8,2;1,000;197;;QV999999999999;
INTRA-EX;202405;513881387;VWR31G70R;87088035;FR;PT;10;EXW;11;3;;9,5;1,000;268;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-270R;842131000;FR;PT;10;EXW;11;3;;4;1,000;279;;QV999999999999;
INTRA-EX;202405;513881387;FMINDMK7F;84213100;FR;PT;10;EXW;11;3;;0,7;1,000;97;;QV999999999999;
INTRA-EX;202405;513881387;AC-45-DP;87089235;FR;PT;10;EXW;11;3;;7;1,000;344;;QV999999999999;
INTRA-EX;202405;513881387;SILZKGR8B8S-4;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;38;;QV999999999999;
INTRA-EX;202405;513881387;1K0253144AE;87089997;FR;PT;10;EXW;11;3;;0,3;1,000;8;;QV999999999999;
INTRA-EX;202405;513881387;FMPCVD1;87089997;FR;PT;10;EXW;11;3;;0,3;1,000;95;;QV999999999999;
INTRA-EX;202405;513881387;06F103483E;87089235;FR;PT;10;EXW;11;3;;0,1;1,000;8;;QV999999999999;
INTRA-EX;202405;513881387;AC-MK7-FPT;84133080;FR;PT;10;EXW;11;3;;0,1;1,000;10;;QV999999999999;
INTRA-EX;202405;513881387;R7437-9-4;87089997;FR;PT;10;EXW;11;3;;0,2;1,000;157;;FR35504243288;
INTRA-EX;202405;513881387;E10-75-003-15-22;73202081;FR;PT;10;EXW;11;3;;10;1,000;172;;FR35504243288;
INTRA-EX;202405;513881387;11427566327;84099100;FR;PT;10;EXW;11;3;;0,1;1,000;5;;FR35504243288;
INTRA-EX;202405;513881387;CTS-IGN-008;84099100;FR;PT;10;EXW;11;3;;0,3;6,000;210;;FR35504243288;
INTRA-EX;202405;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;4,000;249;;FR35504243288;
INTRA-EX;202405;513881387;AC-BM-ODP;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;12;;QV999999999999;
INTRA-EX;202405;513881387;UR-RE2-2758A;87088055;FR;PT;10;EXW;11;3;;3,3;1,000;136;;QV999999999999;
INTRA-EX;202405;513881387;AC-WS-BM-10;87088099;FR;PT;10;EXW;11;3;;1,7;1,000;34;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-260;84213100;FR;PT;10;EXW;11;3;;5;1,000;243;;FR20834056475;
INTRA-EX;202405;513881387;R7437-9-5;85111000;FR;PT;10;EXW;11;3;;0,3;1,000;196;;FR09800029712;
INTRA-EX;202405;513881387;R7437-9-5;85111000;FR;PT;10;EXW;11;3;;0,3;1,000;196;;FR89514442177;
INTRA-EX;202405;513881387;10.127.100K;84132000;FR;PT;10;EXW;11;3;;0,3;1,000;314;;QV999999999999;
INTRA-EX;202405;513881387;022103483E;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;13;;QV999999999999;
INTRA-EX;202405;513881387;SILZKGR8B8S-4;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;38;;FR01492559174;
INTRA-EX;202405;513881387;FMIND5R32-BL;84213100;FR;PT;10;EXW;11;3;;4,1;1,000;267;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-4;85111000;FR;PT;10;EXW;11;3;;1,2;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;FMTTBH;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;42;;FR55823261680;
INTRA-EX;202405;513881387;FM225CCH-BK;40091100;FR;PT;10;EXW;11;3;;0,2;1,000;50;;FR55823261680;
INTRA-EX;202405;513881387;FM225TBH-BK;40091100;FR;PT;10;EXW;11;3;;0,1;1,000;28;;FR55823261680;
INTRA-EX;202405;513881387;FM225SH-BK;40091100;FR;PT;10;EXW;11;3;;0,1;1,000;27;;FR55823261680;
INTRA-EX;202405;513881387;SCEXVDM;87089235;FR;PT;10;EXW;11;3;;0,1;1,000;22;;QV999999999999;
INTRA-EX;202405;513881387;BBR44;87088055;FR;PT;10;EXW;11;3;;4,2;1,000;183;;FR59851811950;
INTRA-EX;202405;513881387;FMHPRM-BK;40091100;FR;PT;10;EXW;11;3;;3,5;1,000;178;;QV999999999999;
INTRA-EX;202405;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;62;;QV999999999999;
INTRA-EX;202405;513881387;JSK-101-DD;84213100;FR;PT;10;EXW;11;3;;4,5;1,000;228;;QV999999999999;
INTRA-EX;202405;513881387;JSK-101-DD;84213100;FR;PT;10;EXW;11;3;;4,5;1,000;228;;QV999999999999;
INTRA-EX;202405;513881387;SVW0630-4P-RD;87083091;FR;PT;10;EXW;11;3;;0,5;1,000;78;;QV999999999999;
INTRA-EX;202405;513881387;RBF700;27101999;FR;PT;10;EXW;11;3;;0,6;2,000;29;;QV999999999999;
INTRA-EX;202405;513881387;BRF13Z;87088055;FR;PT;10;EXW;11;3;;5,8;1,000;179;;QV999999999999;
INTRA-EX;202405;513881387;BRR13Z;87089997;FR;PT;10;EXW;11;3;;4,5;1,000;179;;QV999999999999;
INTRA-EX;202405;513881387;034-108-9003LP;87089997;FR;PT;10;EXW;11;3;;0,4;1,000;63;;QV999999999999;
INTRA-EX;202405;513881387;5M8174H-STD;40091100;FR;PT;10;EXW;11;3;;0,4;1,000;77;;QV999999999999;
INTRA-EX;202405;513881387;FMACVAG06;84099100;FR;PT;10;EXW;11;3;;0,6;1,000;141;;QV999999999999;
INTRA-EX;202405;513881387;RBF600;27101999;FR;PT;10;EXW;11;3;;0,6;1,000;9;;QV999999999999;
INTRA-EX;202405;513881387;CTS-HW-0090;84099100;FR;PT;10;EXW;11;3;;0,5;1,000;146;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-4;85111000;FR;PT;10;EXW;11;3;;1,2;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;Z1003101-4;85111000;FR;PT;10;EXW;11;3;;0,4;1,000;79;;QV999999999999;
INTRA-EX;202405;513881387;SILZKGR8B8S-6;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;58;;QV999999999999;
INTRA-EX;202405;513881387;SAUC030;87089235;FR;PT;10;EXW;11;3;;5,6;1,000;186;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-DP;87089235;FR;PT;10;EXW;11;3;;9,5;1,000;224;;QV999999999999;
INTRA-EX;202405;513881387;WHT005184;40091100;FR;PT;10;EXW;11;3;;0,1;1,000;8;;QV999999999999;
INTRA-EX;202405;513881387;CTS-TM-MK56-60D;84099100;FR;PT;10;EXW;11;3;;2;1,000;107;;QV999999999999;
INTRA-EX;202405;513881387;06F129717D;87089235;FR;PT;10;EXW;11;3;;0,1;1,000;8;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-TBH-RD;40093100;FR;PT;10;EXW;11;3;;0,2;1,000;18;;QV999999999999;
INTRA-EX;202405;513881387;FMACST;84099100;FR;PT;10;EXW;11;3;;0,5;1,000;167;;QV999999999999;
INTRA-EX;202405;513881387;SBW0261-4P-BK;87083091;FR;PT;10;EXW;11;3;;0,5;1,000;78;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-6;85111000;FR;PT;10;EXW;11;3;;1,9;1,000;157;;QV999999999999;
INTRA-EX;202405;513881387;BKR8EIX-6;85111000;FR;PT;10;EXW;11;3;;0,3;1,000;60;;QV999999999999;
INTRA-EX;202405;513881387;078253039G;84099100;FR;PT;10;EXW;11;3;;0,1;2,000;7;;QV999999999999;
INTRA-EX;202405;513881387;BKR7EIX-4;84099100;FR;PT;10;EXW;11;3;;0,8;1,000;38;;QV999999999999;
INTRA-EX;202405;513881387;EVE-RSQ3-CF-INT;84213100;BG;PT;10;EXW;11;3;;6,1;1,000;1579;;BG204171399;
INTRA-EX;202405;513881387;FMIHF500-RD;40093100;SE;PT;10;EXW;11;3;;0,7;1,000;116;;QV999999999999;
INTRA-EX;202405;513881387;ACSP1;84099100;HR;PT;10;EXW;11;3;;0,5;1,000;21;;QV999999999999;
INTRA-EX;202405;513881387;AC-45-DP;87089235;GR;PT;10;EXW;11;3;;7;2,000;461;;GREL156587530;
INTRA-EX;202405;513881387;MMFS-CIV-92;87089997;GR;PT;10;EXW;11;3;;3,3;1,000;102;;GREL156587530;
INTRA-EX;202405;513881387;GSM56-81SS2;8708803590;GR;PT;10;EXW;11;3;;24,5;1,000;448;;GREL156587530;
INTRA-EX;202405;513881387;L3P3VGT6;87089997;DE;PT;10;EXW;11;3;;1;1,000;325;;QV999999999999;
INTRA-EX;202405;513881387;AC-WS-HN-15;87088099;DE;PT;10;EXW;11;3;;2;1,000;52;;QV999999999999;
INTRA-EX;202405;513881387;10.127.203K;84132000;PL;PT;10;EXW;11;3;;0,3;1,000;227;;PL8141683531;
INTRA-EX;202405;513881387;10.127.100K;84132000;PL;PT;10;EXW;11;3;;0,3;3,000;682;;PL8141683531;
INTRA-EX;202405;513881387;10.127.101K;84133080;PL;PT;10;EXW;11;3;;0,3;1,000;227;;PL8141683531;
INTRA-EX;202405;513881387;9-301-1000;84133080;PL;PT;10;EXW;11;3;;0,5;3,000;329;;PL8141683531;
INTRA-EX;202405;513881387;VWR12G7R600OS;84213100;PL;PT;10;EXW;11;3;;0,3;2,000;43;;PL8141683531;
INTRA-EX;202405;513881387;VWR19G702;70102000;PL;PT;10;EXW;11;3;;0,1;1,000;49;;PL8141683531;
INTRA-EX;202405;513881387;VWR900001;85111000;PL;PT;10;EXW;11;3;;0,3;10,000;306;;PL8141683531;
INTRA-EX;202405;513881387;CTS-IT-270R;842131000;BE;PT;10;EXW;11;3;;4;1,000;277;;QV999999999999;
INTRA-EX;202405;513881387;SBMP086;87089235;IT;PT;10;EXW;11;3;;11,8;1,000;262;;IT02710790060;
INTRA-EX;202405;513881387;CTS-IT-500;40091100;IT;PT;10;EXW;11;3;;1,6;1,000;127;;IT02710790060;
INTRA-EX;202405;513881387;SILZKBR8D8S;85111000;NL;PT;10;EXW;11;3;;0,1;22,000;203;;NL002254344B79;
INTRA-EX;202405;513881387;LTR7IX-11;85111000;NL;PT;10;EXW;11;3;;0,2;3,000;22;;NL002254344B79;
INTRA-EX;202405;513881387;IKR9J8;85111000;NL;PT;10;EXW;11;3;;0,4;4,000;38;;NL002254344B79;
INTRA-EX;202405;513881387;VWR69000BF1;87089997;NL;PT;10;EXW;11;3;;0,6;1,000;11;;NL002254344B79;
