Tipo Doc.;N.º Doc.;Refª Cliente;Data;Cliente;Contribuinte;País;Zona geográfica;Vendedor;Método de Pagamento;Valor Pgto.;Comissão Pgto.;Cód. Artigo;Código EAN;Artigos;Qtd.;Uni.;Preço unitário sem IVA;Total Artigo;Total Ilíq.;Desc.;Total Liq.;Impostos;Desc. Financeiro;Total;Acumulado;Local de Descarga;Observações
Fatura-Recibo;2024FR/2635;;17/06/2024;Sebastien Boullenger;FR999999990;França;;;;;;U5096-4;;Bobines d allumage NGK pour Abarth 595 / 695;1;Uni.;106,04167;106,04;106,04;0;106,04;21,21;0;127,25;180,96;;
Fatura-Recibo;2024FR/2635;;17/06/2024;Sebastien Boullenger;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;188,96;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2636;;17/06/2024;Emmanuel  Anelard;FR999999990;França;;;Transferência Bancária;106,99;---;;;;;;;;89,16;0;89,16;17,83;0;106,99;455002,45;1 place de la cuve appt 6;
Fatura-Recibo;2024FR/2636;;17/06/2024;Emmanuel  Anelard;FR999999990;França;;;;;;AC-211-TP;;Inlet de papillon throttle pipe Alpha Competition pour Scirocco / Leon 2 FR / Golf 6 GTI / 2.0 TSI EA888;1;Uni.;82,49167;82,49;82,49;0;82,49;16,5;0;98,99;98,99;;
Fatura-Recibo;2024FR/2636;;17/06/2024;Emmanuel  Anelard;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;106,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2637;;17/06/2024;Gérald  LEMIERE;FR999999990;França;;;Transferência Bancária;342,91;---;;;;;;;;285,76;0;285,76;57,15;0;342,91;455345,36;7, rue Charles Varon;
Fatura-Recibo;2024FR/2637;;17/06/2024;Gérald  LEMIERE;FR999999990;França;;;;;;CTS-IT-105R;;Admission CTS Turbo pour S3 8P / Golf 5 GTI / Golf 6 R / Leon 2 Cupra 2.0 TFSI;1;Uni.;256,6;256,6;256,6;0;256,6;51,32;0;307,92;307,92;;
Fatura-Recibo;2024FR/2637;;17/06/2024;Gérald  LEMIERE;FR999999990;França;;;;;;AC-200-HS;;Pare chaleur de turbo Alpha Competition pour 2.0 TFSI EA113;1;Uni.;22,49167;22,49;22,49;0;22,49;4,5;0;26,99;334,91;;
Fatura-Recibo;2024FR/2637;;17/06/2024;Gérald  LEMIERE;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;342,91;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2638;;17/06/2024;Thomas Mallet;FR999999990;França;;;Transferência Bancária;106,99;---;;;;;;;;89,16;0;89,16;17,83;0;106,99;455452,35;164 Clos des Prés du Seigneur;
Fatura-Recibo;2024FR/2638;;17/06/2024;Thomas Mallet;FR999999990;França;;;;;;AC-MK7-FU-BK;;Barre anti rapprochement avant Alpha Competition pour S3 8V / Golf 7 GTI / Golf 7 R / Leon 3 Cupra - Couleur : Noir;1;Uni.;82,49167;82,49;82,49;0;82,49;16,5;0;98,99;98,99;;
Fatura-Recibo;2024FR/2638;;17/06/2024;Thomas Mallet;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;106,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2639;;17/06/2024;Cedric Archen;FR999999990;França;;;Transferência Bancária;367,27;---;;;;;;;;306,06;0;306,06;61,21;0;367,27;455819,62;1 rue zermatt;
Fatura-Recibo;2024FR/2639;;17/06/2024;Cedric Archen;FR999999990;França;;;;;;SBMC073;;Decatalyseurs secondaires Scorpion pour BMW M3 F80 / M4 F8x;1;Uni.;299,39167;299,39;299,39;0;299,39;59,88;0;359,27;359,27;;
Fatura-Recibo;2024FR/2639;;17/06/2024;Cedric Archen;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;367,27;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2640;;17/06/2024;Lucas Vezzoli;FR999999990;França;;;Transferência Bancária;67,99;---;;;;;;;;56,66;0;56,66;11,33;0;67,99;455887,61;62 avenue de l'église, Le village 0625850371;
Fatura-Recibo;2024FR/2640;;17/06/2024;Lucas Vezzoli;FR999999990;França;;;;;;CTS-AF-275;;Filtre a air CTS Turbo pour admission 2.0 TFSI / 2.0 TSI;1;Uni.;49,99167;49,99;49,99;0;49,99;10;0;59,99;59,99;;
Fatura-Recibo;2024FR/2640;;17/06/2024;Lucas Vezzoli;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;67,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2641;;17/06/2024;Baptiste Picat;FR999999990;França;;;Transferência Bancária;75,38;---;;;;;;;;62,82;0;62,82;12,56;0;75,38;455962,99;21 bis boulevard de la yayi;
Fatura-Recibo;2024FR/2641;;17/06/2024;Baptiste Picat;FR999999990;França;;;;;;8E0971824S-RD;;Passe cable d allumage rouge ou bleu pour Audi / Seat / VW 2.0 TFSI / 2.0 TSI et 1.8T 20V - Couleur : Rouge;1;Uni.;14,15833;14,16;14,16;0;14,16;2,83;0;16,99;16,99;;
Fatura-Recibo;2024FR/2641;;17/06/2024;Baptiste Picat;FR999999990;França;;;;;;BKR8EIX-4;;Bougies NGK BKR8EIX pour VAG 2.0 TFSI / TSI Stage 2;1;Uni.;41,99167;41,99;41,99;0;41,99;8,4;0;50,39;67,38;;
Fatura-Recibo;2024FR/2641;;17/06/2024;Baptiste Picat;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;75,38;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2642;;17/06/2024;Tome Anthony;FR999999990;França;;;Transferência Bancária;270,06;---;;;;;;;;225,05;0;225,05;45,01;0;270,06;456233,05;5 Rue Jean Moulin;
Fatura-Recibo;2024FR/2642;;17/06/2024;Tome Anthony;FR999999990;França;;;;;;022905715B-6;;Bobines d allumage NGK pour Golf 4 R32 / Golf 5 R32 et A3 / TT 3.2 V6;1;Uni.;162,74167;162,74;162,74;0;162,74;32,55;0;195,29;195,29;;
Fatura-Recibo;2024FR/2642;;17/06/2024;Tome Anthony;FR999999990;França;;;;;;IZKR7B-6;;Bougies NGK IZKR7B pour Audi A3 8P / TT Mk2 3,2 V6;1;Uni.;55,64167;55,64;55,64;0;55,64;11,13;0;66,77;262,06;;
Fatura-Recibo;2024FR/2642;;17/06/2024;Tome Anthony;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;270,06;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2643;;17/06/2024;paulo lopes;FR999999990;França;;;Transferência Bancária;447,99;---;;;;;;;;373,33;0;373,33;74,66;0;447,99;456681,04;14 bis route de beynes;
Fatura-Recibo;2024FR/2643;;17/06/2024;paulo lopes;FR999999990;França;;;;;;CTS-IT-938;;Admission CTS Turbo pour Audi RS6 / RS7 C7;1;Uni.;366,65833;366,66;366,66;0;366,66;73,33;0;439,99;439,99;;
Fatura-Recibo;2024FR/2643;;17/06/2024;paulo lopes;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;447,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2644;;17/06/2024;Anthony Simonin;FR999999990;França;;;Transferência Bancária;77,92;---;;;;;;;;64,94;0;64,94;12,98;0;77,92;456758,96;5 RUE DES CHARDONNERETS;
Fatura-Recibo;2024FR/2644;;17/06/2024;Anthony Simonin;FR999999990;França;;;;;;SILZKGR8B8S-6;;Bougies NGK SILZKGR8B8S pour BMW 140i / 240i / 340i / 440i B58;1;Uni.;58,26667;58,27;58,27;0;58,27;11,65;0;69,92;69,92;;
Fatura-Recibo;2024FR/2644;;17/06/2024;Anthony Simonin;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;77,92;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2645;;17/06/2024;Serge Le Pape;FR999999990;França;;;Transferência Bancária;179,94;---;;;;;;;;149,95;0;149,95;29,99;0;179,94;456938,9;12 Impasse des Pommiers;
Fatura-Recibo;2024FR/2645;;17/06/2024;Serge Le Pape;FR999999990;França;;;;;;D650-0009-4;;Bobines d allumage Dinan rouge pour Mini Cooper S / JCW / GP3 F56 et BMW 135i / 235i F4x;1;Uni.;143,28333;143,28;143,28;0;143,28;28,66;0;171,94;171,94;;
Fatura-Recibo;2024FR/2645;;17/06/2024;Serge Le Pape;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;179,94;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2646;;17/06/2024;Maxime Rigaux;FR999999990;França;;;Transferência Bancária;124,99;---;;;;;;;;104,16;0;104,16;20,83;0;124,99;457063,89;9 Rue de Richebourg;
Fatura-Recibo;2024FR/2646;;17/06/2024;Maxime Rigaux;FR999999990;França;;;;;;AC-MK5-FU-RD;;Barre anti rapprochement avant Alpha pour Golf 5 / Golf 6 / Octavia 1Z - Couleur : Rouge;1;Uni.;97,49167;97,49;97,49;0;97,49;19,5;0;116,99;116,99;;
Fatura-Recibo;2024FR/2646;;17/06/2024;Maxime Rigaux;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;124,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2647;;17/06/2024;Sébastien GAGOS;FR999999990;França;;;Transferência Bancária;358,99;---;;;;;;;;299,16;0;299,16;59,83;0;358,99;457422,88;13 rue du four 0766247993;
Fatura-Recibo;2024FR/2647;;17/06/2024;Sébastien GAGOS;FR999999990;França;;;;;;AC-R56-IC;;Echangeur Alpha Competition pour Mini Cooper S R56 / JCW;1;Uni.;292,49167;292,49;292,49;0;292,49;58,5;0;350,99;350,99;;
Fatura-Recibo;2024FR/2647;;17/06/2024;Sébastien GAGOS;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;358,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2648;;17/06/2024;Guillaume PERET;FR999999990;França;;;Transferência Bancária;187,99;---;;;;;;;;156,66;0;156,66;31,33;0;187,99;457610,87;8 Av Du 8 Mai 1945;
Fatura-Recibo;2024FR/2648;;17/06/2024;Guillaume PERET;FR999999990;França;;;;;;CTS-HW-0151;;Poulie de vilebrequin CTS turbo pour Golf 7 GTI / R / S1 / S3 8V / Leon 3 Cupra MQB;1;Uni.;149,99167;149,99;149,99;0;149,99;30;0;179,99;179,99;;
Fatura-Recibo;2024FR/2648;;17/06/2024;Guillaume PERET;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;187,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2649;;17/06/2024;cardeur;FR44838980688;França;;;Card;222,92;---;;;;;;;;222,92;0;222,92;0;0;222,92;457833,79;435 chemin de gigeri 4 les demeures de la tour;
Fatura-Recibo;2024FR/2649;;17/06/2024;cardeur;FR44838980688;França;;;;;;D650-0009-6;;Bobines d allumage Dinan rouge pour BMW 140i / 240i / 340i / Supra B58 et M3 / M4 G8x / X3M S58;1;Uni.;214,92;214,92;214,92;0;214,92;0;0;214,92;214,92;;
Fatura-Recibo;2024FR/2649;;17/06/2024;cardeur;FR44838980688;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;222,92;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2650;;17/06/2024;Alexis Ferreira;FR999999990;França;;;Transferência Bancária;61,51;---;;;;;;;;51,26;0;51,26;10,25;0;61,51;457895,3;36 rue beaumarchais;
Fatura-Recibo;2024FR/2650;;17/06/2024;Alexis Ferreira;FR999999990;França;;;;;;ILFR6B-5;;Bougies NGK ILFR6B pour Focus 2 RS / Focus 2 ST 225;1;Uni.;44,59167;44,59;44,59;0;44,59;8,92;0;53,51;53,51;;
Fatura-Recibo;2024FR/2650;;17/06/2024;Alexis Ferreira;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;61,51;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2651;;17/06/2024;France Auto Racing;FR09800029712;França;;;Card;1010,64;---;;;;;;;;1010,64;0;1010,64;0;0;1010,64;458905,94;1375 rue de l'aviation Bâtiment HM6;
Fatura-Recibo;2024FR/2651;;17/06/2024;France Auto Racing;FR09800029712;França;;;;;;SBMS076;;Catback Scorpion pour BMW 140i F2x sans GPF - Embouts : Poli;1;Uni.;1002,64;1002,64;1002,64;0;1002,64;0;0;1002,64;1002,64;;
Fatura-Recibo;2024FR/2651;;17/06/2024;France Auto Racing;FR09800029712;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1010,64;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2652;;17/06/2024;SASU STR PERFORMANCE;FR55823261680;França;;;Card;1310,49;---;;;;;;;;1310,49;0;1310,49;0;0;1310,49;460216,43;4 rue de la richarderie 0695708709;
Fatura-Recibo;2024FR/2652;;17/06/2024;SASU STR PERFORMANCE;FR55823261680;França;;;;;;EVE-N55V2-CF-INT;;Admission carbone Eventuri pour BMW 135i / 235i / M2 / 335i / 435i;1;Uni.;1302,49;1302,49;1302,49;0;1302,49;0;0;1302,49;1302,49;;
Fatura-Recibo;2024FR/2652;;17/06/2024;SASU STR PERFORMANCE;FR55823261680;França;;;;;;Portes;;Custo de Portes;1;Uni.;8;8;8;0;8;0;0;8;1310,49;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2653;;17/06/2024;Maxime Lequeux;FR999999990;França;;;Transferência Bancária;77,92;---;;;;;;;;64,94;0;64,94;12,98;0;77,92;460294,35;61 rue des Marchands, Appart A07 0678938216;
Fatura-Recibo;2024FR/2653;;17/06/2024;Maxime Lequeux;FR999999990;França;;;;;;SILZKGR8B8S-6;;Bougies NGK SILZKGR8B8S pour BMW 140i / 240i / 340i / 440i B58;1;Uni.;58,26667;58,27;58,27;0;58,27;11,65;0;69,92;69,92;;
Fatura-Recibo;2024FR/2653;;17/06/2024;Maxime Lequeux;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;77,92;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2654;;17/06/2024;Ruben Freitas;FR999999990;França;;;Transferência Bancária;160,99;---;;;;;;;;134,16;0;134,16;26,83;0;160,99;460455,34;10 chemin du hameau des clairettes;
Fatura-Recibo;2024FR/2654;;17/06/2024;Ruben Freitas;FR999999990;França;;;;;;AC-S63-TP;;Tubes d échangeur / charge pipes Alpha Competition pour BMW M5 F10 / M6 F1x;1;Uni.;127,49167;127,49;127,49;0;127,49;25,5;0;152,99;152,99;;
Fatura-Recibo;2024FR/2654;;17/06/2024;Ruben Freitas;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;160,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2655;;17/06/2024;Lenny Merchie;FR999999990;França;;;Transferência Bancária;299,1;---;;;;;;;;249,26;0;249,26;49,84;0;299,1;460754,44;57 rue françois brasme;
Fatura-Recibo;2024FR/2655;;17/06/2024;Lenny Merchie;FR999999990;França;;;;;;JSK-145-80C-BK;;Admission Ramair pour Golf 8 GTI / S3 8Y / Golf 8 R / Octavia VRS NX / Cupra Forementor;1;Uni.;185,875;185,88;185,88;0;185,88;37,17;0;223,05;223,05;;
Fatura-Recibo;2024FR/2655;;17/06/2024;Lenny Merchie;FR999999990;França;;;;;;RIP-010-BK;;Durite d admission silicone Ramair pour Golf 8 GTI et Octavia NX VRS - Couleur : Noir;1;Uni.;56,70833;56,71;56,71;0;56,71;11,34;0;68,05;291,1;;
Fatura-Recibo;2024FR/2655;;17/06/2024;Lenny Merchie;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;299,1;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024FR/2656;;17/06/2024;GARAGE METRAL;FR999999990;França;;;Transferência Bancária;118,4;---;;;;;;;;98,67;0;98,67;19,73;0;118,4;460872,84;Z.A. DES GLIERES;
Fatura-Recibo;2024FR/2656;;17/06/2024;GARAGE METRAL;FR999999990;França;;;;;;ATMSFO4;;Support de boite inférieur renforcé Airtec pour Ford Focus 2 RS / ST et Focus 3 RS / ST;1;Uni.;92;92;92;0;92;18,4;0;110,4;110,4;;
Fatura-Recibo;2024FR/2656;;17/06/2024;GARAGE METRAL;FR999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,66667;6,67;6,67;0;6,67;1,33;0;8;118,4;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024EE/16;;18/06/2024;Guido Kotkas;EE999999990;Estónia;;;Transferência Bancária;198,77;---;;;;;;;;165,64;0;165,64;33,13;0;198,77;461071,61;Jahimehe tee 6;
Fatura-Recibo;2024EE/16;;18/06/2024;Guido Kotkas;EE999999990;França;;;;;;FMTIA6-BK;;Golf 8 GTI Forge Motorsport Silicone Intake Hose and Inlet Adaptor - Color : Black;1;Uni.;153,14167;153,14;153,14;0;153,14;30,63;0;183,77;183,77;;
Fatura-Recibo;2024EE/16;;18/06/2024;Guido Kotkas;EE999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;12,5;12,5;12,5;0;12,5;2,5;0;15;198,77;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024CY/20;;18/06/2024;H.F.Trust Racing;CY00781748Y;Chipre;;;Transferência Bancária;338;---;;;;;;;;338;0;338;0;0;338;461409,61;Markou Botsari 21 Kaimakli;
Fatura-Recibo;2024CY/20;;18/06/2024;H.F.Trust Racing;CY00781748Y;Chipre;;;;;;9-201-1000;;DEATSCHWERKS UNIVERSAL DW200 SERIES 255LPH FUEL PUMP KIT;2;Uni.;70,85;141,7;141,7;0;141,7;0;0;141,7;141,7;;
Fatura-Recibo;2024CY/20;;18/06/2024;H.F.Trust Racing;CY00781748Y;Chipre;;;;;;MMHOSE-EVO-8BK;;MISHIMOTO Mitsubishi Lancer Evolution VIII Silicone Radiator Hose Kit, 2003-2005, Black;1;Uni.;50,453;50,45;50,45;0;50,45;0;0;50,45;192,15;;
Fatura-Recibo;2024CY/20;;18/06/2024;H.F.Trust Racing;CY00781748Y;Chipre;;;;;;9-301-1000;;DeatschWerks 9-301-1000 DW300 series, 340lph in-tank fuel pump w /Universal Install Kit. Fits Most;1;Uni.;109,85;109,85;109,85;0;109,85;0;0;109,85;302;;
Fatura-Recibo;2024CY/20;;18/06/2024;H.F.Trust Racing;CY00781748Y;Chipre;;;;;;SHIPPING-INT;;INTERNATIONAL EXPRESS TNT / FEDEX;1;Uni.;36;36;36;0;36;0;0;36;338;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024SE/26;;18/06/2024;SPEEDPARTS Sweden AB;SE556616528701;Suécia;;;Card;859,45;---;;;;;;;;859,45;0;859,45;0;0;859,45;462269,06;Riksvägen 26 0703828506;
Fatura-Recibo;2024SE/26;;18/06/2024;SPEEDPARTS Sweden AB;SE556616528701;Suécia;;;;;;DBA52379BLKLS+RS;;Nissan R35 GTR 390mm DBA T3 Front Brake Discs;1;Uni.;839,45;839,45;839,45;0;839,45;0;0;839,45;839,45;;
Fatura-Recibo;2024SE/26;;18/06/2024;SPEEDPARTS Sweden AB;SE556616528701;Suécia;;;;;;Portes;;Custo de Portes;1;Uni.;20;20;20;0;20;0;0;20;859,45;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024CZ/27;;18/06/2024;Št?pán Chvatík;CZ999999990;República Checa;;;Transferência Bancária;254;---;;;;;;;;209,91;0;209,91;44,09;0;254;462523,06;Poštovní 345/23 739132828;
Fatura-Recibo;2024CZ/27;;18/06/2024;Št?pán Chvatík;CZ999999990;França;;;;;;FMDV32A-P;;Golf 8 GTI / Golf 8 R / Audi S3 8Y Forge Motorsport Blow Off Valve Kit - Color : Silver;1;Uni.;201,65289;201,65;201,65;0;201,65;42,35;0;244;244;;
Fatura-Recibo;2024CZ/27;;18/06/2024;Št?pán Chvatík;CZ999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;8,26446;8,26;8,26;0;8,26;1,74;0;10;254;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024SK/32;;18/06/2024;Seltene s.r.o.;SK2121384881;Eslováquia;;;Card;117,24;---;;;;;;;;117,24;0;117,24;0;0;117,24;462640,3;Nerudova 6027/2;
Fatura-Recibo;2024SK/32;;18/06/2024;Seltene s.r.o.;SK2121384881;Eslováquia;;;;;;AC-300-CP-6;;Alpha Competition Ignition Coils for BMW 135i / 235i / 335i / M2 / M3 / M4 / M5 - N54, N55, S55, S54;1;Uni.;107,24;107,24;107,24;0;107,24;0;0;107,24;107,24;;
Fatura-Recibo;2024SK/32;;18/06/2024;Seltene s.r.o.;SK2121384881;Eslováquia;;;;;;Portes;;Custo de Portes;1;Uni.;10;10;10;0;10;0;0;10;117,24;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024SK/33;;18/06/2024;Erik Sándor;SK999999990;Eslováquia;;;Transferência Bancária;167,99;---;;;;;;;;139,99;0;139,99;28;0;167,99;462808,29;Dombiho rad 210;
Fatura-Recibo;2024SK/33;;18/06/2024;Erik Sándor;SK999999990;França;;;;;;AC-200-SF;;Alpha Competition subframe brace for Audi S3 8P / Leon 2 / Octavia 1Z;1;Uni.;127,49167;127,49;127,49;0;127,49;25,5;0;152,99;152,99;;
Fatura-Recibo;2024SK/33;;18/06/2024;Erik Sándor;SK999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;12,5;12,5;12,5;0;12,5;2,5;0;15;167,99;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024DE/87;;18/06/2024;Antonio Fernandez Muñoz;DE999999990;Alemanha;;;Transferência Bancária;366,18;---;;;;;;;;307,71;0;307,71;58,47;0;366,18;463174,47;Buchenstr. 4;
Fatura-Recibo;2024DE/87;;18/06/2024;Antonio Fernandez Muñoz;DE999999990;França;;;;;;AC-MK7-DP;;Downpipe descatalizada Alpha Competition para Golf 7 GTI / León 3 Cupra / Octavia VRS - Opción : Sin escudo termico;1;Uni.;268,47899;268,48;268,48;0;268,48;51,01;0;319,49;319,49;;
Fatura-Recibo;2024DE/87;;18/06/2024;Antonio Fernandez Muñoz;DE999999990;França;;;;;;AC-CEL-FIX-S;;Emulador Cel Fix mini cata Alpha Competition para sonda Lambda - Version : Recto;1;Uni.;32,51261;32,51;32,51;0;32,51;6,18;0;38,69;358,18;;
Fatura-Recibo;2024DE/87;;18/06/2024;Antonio Fernandez Muñoz;DE999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,72269;6,72;6,72;0;6,72;1,28;0;8;366,18;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024DE/88;;18/06/2024;Dominik Hermann;DE999999990;Alemanha;;;Transferência Bancária;395,56;---;;;;;;;;332,4;0;332,4;63,16;0;395,56;463570,03;Lenningerstrasse 3 07383563;
Fatura-Recibo;2024DE/88;;18/06/2024;Dominik Hermann;DE999999990;França;;;;;;L3P3BF3W;;P3 Gauges Digital Vent Gauge for BMW 335i / 340i / M3 F80 and BMW M4 / 435i / 440i F3x - Color : White, Version : OBD2 Multi Gauge;1;Uni.;325,68067;325,68;325,68;0;325,68;61,88;0;387,56;387,56;;
Fatura-Recibo;2024DE/88;;18/06/2024;Dominik Hermann;DE999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,72269;6,72;6,72;0;6,72;1,28;0;8;395,56;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024PL/110;;18/06/2024;Michael Marzynski;PL999999990;Polónia;;;Transferência Bancária;334,31;---;;;;;;;;271,8;0;271,8;62,51;0;334,31;463904,34;Obroncow Westerplatte 35;
Fatura-Recibo;2024PL/110;;18/06/2024;Michael Marzynski;PL999999990;França;;;;;;VWR180000;;Racingline Magnetic Sump for 2.0 TFSI / 2.0 TSI;1;Uni.;14,65041;14,65;14,65;0;14,65;3,37;0;18,02;18,02;;
Fatura-Recibo;2024PL/110;;18/06/2024;Michael Marzynski;PL999999990;França;;;;;;VWR120010;;Golf 8 R / S3 8Y / Golf 8 GTI CS Racingline High Flow Turbo Inlet Kit;1;Uni.;249,01626;249,02;249,02;0;249,02;57,27;0;306,29;324,31;;
Fatura-Recibo;2024PL/110;;18/06/2024;Michael Marzynski;PL999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;8,13008;8,13;8,13;0;8,13;1,87;0;10;334,31;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024BE/315;;18/06/2024;Mathias  Dereumaux;BE999999990;Bélgica;;;Transferência Bancária;307;---;;;;;;;;253,72;0;253,72;53,28;0;307;464211,34;94 chaussee montgomery;
Fatura-Recibo;2024BE/315;;18/06/2024;Mathias  Dereumaux;BE999999990;França;;;;;;SILZKGR8B8S-6;;Bougies NGK SILZKGR8B8S pour BMW 140i / 240i / 340i / 440i B58;1;Uni.;57,78512;57,79;57,79;0;57,79;12,13;0;69,92;69,92;;
Fatura-Recibo;2024BE/315;;18/06/2024;Mathias  Dereumaux;BE999999990;França;;;;;;CTS-IGN-009;;Bobine d allumage CTS Turbo pour BMW 140i / 240i / 340i / 440i B58 et M3 G80 / X3M / M4 G8x S58;6;Uni.;31,55372;189,32;189,32;0;189,32;39,76;0;229,08;299;;
Fatura-Recibo;2024BE/315;;18/06/2024;Mathias  Dereumaux;BE999999990;França;;;;;;Portes;;Custo de Portes;1;Uni.;6,61157;6,61;6,61;0;6,61;1,39;0;8;307;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fatura-Recibo;2024BE/316;;18/06/2024;Underground Street Performance;BE0800520610;Bélgica;;;Card;129,41;---;;;;;;;;129,41;0;129,41;0;0;129,41;464340,75;Breendonklaan 85;
Fatura-Recibo;2024BE/316;;18/06/2024;Underground Street Performance;BE0800520610;Bélgica;;;;;;SILZKBR8D8S;;NGK SILZKBR8D8S LASER IRIDIUM SPARK PLUG;12;Uni.;9,534;114,41;114,41;0;114,41;0;0;114,41;114,41;;
